source,target,duration,day,hour
8,20,60,2,14
8,20,20,2,14
8,20,160,2,14
8,20,20,2,14
8,20,20,2,14
8,20,120,2,14
8,20,300,2,14
8,20,20,2,14
8,20,20,2,15
8,20,20,2,9
8,19,20,2,10
8,21,20,2,7
8,4,20,2,11
8,4,20,2,14
8,4,20,2,14
8,4,20,2,13
8,4,20,2,18
8,4,20,2,13
8,4,20,2,19
8,4,20,2,13
8,4,40,2,7
8,4,60,2,7
8,4,20,2,13
8,4,20,2,20
8,4,20,2,7
8,4,20,2,11
8,4,20,2,17
8,4,20,2,11
8,4,20,2,11
8,4,20,2,15
8,4,20,2,17
8,4,20,2,19
8,4,20,2,8
8,4,20,2,8
8,4,20,2,9
8,4,20,2,11
8,4,20,2,17
8,4,40,2,11
8,4,20,2,18
8,4,20,2,17
8,4,20,2,20
8,4,20,2,18
8,4,20,2,11
8,4,20,2,13
8,4,20,2,11
8,4,20,2,17
8,4,20,2,11
8,4,20,2,11
8,4,20,2,14
8,1,20,3,16
8,1,20,3,17
8,1,20,3,16
8,1,20,3,17
8,1,20,3,16
8,1,20,3,11
8,1,20,3,16
8,1,80,3,11
8,1,20,3,13
8,1,20,3,14
8,14,80,3,11
8,14,20,3,11
8,14,20,3,15
8,14,40,3,11
8,14,20,3,17
8,14,20,3,20
8,14,20,3,20
8,14,20,3,20
8,14,20,3,13
8,14,20,3,17
8,14,20,3,20
8,14,20,3,13
8,14,60,3,13
8,14,40,3,13
8,14,20,3,13
8,9,20,3,7
8,9,20,3,14
8,9,20,3,14
8,9,20,3,14
8,9,20,3,14
8,9,120,3,14
8,9,20,3,14
8,9,40,3,15
8,9,20,3,11
8,9,60,3,15
8,9,20,3,15
8,9,20,3,8
8,9,20,3,11
8,9,20,3,15
8,9,20,3,13
8,9,20,3,15
8,9,40,3,15
8,9,20,3,15
8,9,20,3,14
8,9,20,3,15
8,19,40,3,11
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,80,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,16,20,3,20
8,3,20,3,11
8,3,20,3,10
8,3,20,3,16
8,3,20,3,8
8,3,20,3,16
8,3,20,3,13
8,3,40,3,8
8,3,20,3,8
8,3,40,3,13
8,3,20,3,16
8,3,20,3,10
8,3,20,3,13
8,3,60,3,9
8,3,20,3,8
8,3,20,3,16
8,3,20,3,9
8,3,20,3,10
8,3,20,3,8
8,3,20,3,11
8,3,20,3,17
8,3,40,3,16
8,3,20,3,10
8,3,20,3,16
8,3,20,3,9
8,3,20,3,16
8,3,20,3,8
8,3,20,3,16
8,3,20,3,10
8,3,20,3,16
8,3,20,3,16
8,3,20,3,16
8,3,20,3,17
8,3,20,3,19
8,3,20,3,16
8,3,20,3,10
8,3,20,3,8
8,3,20,3,16
8,3,20,3,10
8,3,20,3,14
8,3,20,3,16
8,3,20,3,14
8,3,20,3,17
8,3,20,3,19
8,3,20,3,14
8,3,60,3,14
8,3,20,3,16
8,3,20,3,9
8,3,20,3,10
8,3,20,3,14
8,3,20,3,11
8,3,20,3,10
8,3,20,3,16
8,3,40,3,9
8,3,20,3,16
8,3,20,3,10
8,3,20,3,16
8,3,20,3,16
8,3,20,3,16
8,3,20,3,10
8,3,20,3,10
8,3,20,3,11
8,3,20,3,16
8,3,20,3,10
8,3,20,3,11
8,3,20,3,16
8,3,20,3,10
8,3,20,3,16
8,3,20,3,16
8,24,20,3,7
8,24,40,3,7
8,24,20,3,7
8,24,20,3,8
8,24,40,3,7
8,24,20,3,7
8,24,20,3,7
8,24,20,3,7
8,24,40,3,7
8,24,20,3,7
8,24,20,3,19
8,15,20,3,15
8,15,20,3,15
8,15,20,3,7
8,15,20,3,20
8,15,20,3,15
8,15,20,3,16
8,15,40,3,16
8,15,60,3,16
8,15,20,3,7
8,15,20,3,16
8,15,20,3,10
8,15,20,3,10
8,15,40,3,16
8,15,40,3,10
8,15,20,3,10
8,15,20,3,10
8,15,20,3,10
8,15,20,3,7
8,15,20,3,16
8,15,40,3,8
8,15,40,3,8
8,15,20,3,10
8,15,20,3,16
8,15,20,3,16
8,15,20,3,16
8,15,20,3,16
8,15,20,3,20
8,15,60,3,19
8,15,20,3,16
8,15,40,3,16
8,15,20,3,16
8,15,20,3,11
8,15,40,3,19
8,15,60,3,19
8,15,20,3,17
8,15,20,3,19
8,15,80,3,19
8,15,60,3,19
8,15,20,3,17
8,15,40,3,20
8,15,20,3,20
8,15,20,3,20
8,15,20,3,20
8,15,20,3,20
8,15,20,3,20
8,15,60,3,20
8,15,40,3,20
8,15,20,3,19
8,15,40,3,20
8,15,20,3,20
8,15,40,3,20
8,15,20,3,20
8,15,20,3,20
8,15,20,3,20
8,15,20,3,14
8,15,20,3,14
8,15,20,3,16
8,15,40,3,14
8,15,20,3,15
8,15,40,3,15
8,15,20,3,15
8,20,20,3,10
8,20,20,3,15
8,20,40,3,19
8,20,20,3,20
8,20,20,3,20
8,20,20,3,20
8,20,20,3,14
8,20,20,3,19
8,20,40,3,20
8,20,20,3,19
8,20,20,3,11
8,20,20,3,15
8,20,20,3,19
8,20,20,3,19
8,27,20,3,13
8,22,20,3,7
8,22,20,3,14
8,22,20,3,11
8,22,20,3,15
8,22,20,3,15
8,22,20,3,12
8,22,60,3,15
8,22,20,3,7
8,22,20,3,7
8,22,20,3,7
8,22,20,3,17
8,22,60,3,16
8,22,20,3,17
8,22,20,3,7
8,22,20,3,13
8,22,20,3,13
8,22,20,3,16
8,22,20,3,7
8,22,20,3,16
8,22,20,3,7
8,22,20,3,19
8,22,20,3,13
8,22,20,3,19
8,22,20,3,16
8,22,20,3,13
8,22,120,3,13
8,22,20,3,13
8,22,100,3,13
8,22,40,3,13
8,22,40,3,13
8,22,20,3,13
8,22,40,3,13
8,22,60,3,14
8,22,20,3,16
8,22,20,3,14
8,22,200,3,14
8,22,40,3,14
8,22,20,3,11
8,22,80,3,14
8,22,40,3,16
8,22,40,3,19
8,22,20,3,17
8,22,20,3,17
8,22,140,3,14
8,22,120,3,14
8,22,20,3,16
8,22,40,3,14
8,22,20,3,15
8,22,20,3,20
8,22,20,3,16
8,22,20,3,20
8,22,20,3,11
8,22,20,3,20
8,22,20,3,20
8,22,20,3,17
8,22,20,3,20
8,22,20,3,16
8,22,100,3,20
8,22,20,3,16
8,22,20,3,20
8,22,40,3,20
8,22,40,3,20
8,22,20,3,20
8,22,20,3,17
8,22,40,3,20
8,22,20,3,20
8,22,20,3,17
8,22,20,3,20
8,22,20,3,20
8,22,20,3,20
8,22,20,3,20
8,22,60,3,20
8,22,40,3,14
8,22,20,3,14
8,22,20,3,14
8,22,20,3,15
8,22,20,3,14
8,22,20,3,11
8,22,20,3,14
8,22,40,3,14
8,22,20,3,14
8,22,20,3,14
8,22,20,3,15
8,22,20,3,15
8,22,20,3,11
8,22,20,3,15
8,22,20,3,16
8,22,20,3,15
8,22,20,3,13
8,22,20,3,19
8,22,40,3,11
8,22,20,3,16
8,22,20,3,15
8,22,20,3,9
8,22,80,3,9
8,22,20,3,9
8,22,20,3,15
8,22,20,3,20
8,22,20,3,20
8,4,20,3,13
8,4,20,3,10
8,4,20,3,10
8,4,20,3,9
8,4,20,3,8
8,4,20,3,11
8,4,20,3,8
8,4,20,3,17
8,4,20,3,8
8,4,20,3,8
8,4,20,3,7
8,4,20,3,7
8,4,20,3,10
8,4,20,3,17
8,4,20,3,10
8,4,20,3,11
8,4,20,3,10
8,4,20,3,8
8,4,20,3,10
8,4,20,3,10
8,4,20,3,11
8,4,20,3,14
8,4,40,3,9
8,4,20,3,9
8,4,20,3,17
8,4,100,3,9
8,4,20,3,17
8,4,60,3,9
8,4,20,3,10
8,4,20,3,9
8,4,40,3,11
8,4,40,3,11
8,4,20,3,11
8,4,20,3,10
8,4,20,3,17
8,6,20,1,7
8,6,20,1,14
8,9,20,1,15
8,4,20,1,8
8,11,20,1,8
8,11,20,1,11
8,2,20,2,19
8,2,80,2,15
8,2,20,2,18
8,2,20,2,19
8,6,40,2,15
8,6,20,2,15
8,6,20,2,18
8,6,20,2,18
8,6,20,2,16
8,6,40,2,18
8,6,20,2,16
8,6,20,2,18
8,6,20,2,19
8,6,20,2,18
8,6,20,2,18
8,6,20,2,18
8,6,20,2,16
8,6,20,2,17
8,6,20,2,18
8,6,20,2,17
8,6,20,2,16
8,6,40,2,16
8,6,20,2,15
8,6,20,2,16
8,6,20,2,17
8,6,20,2,16
8,6,40,2,15
8,6,20,2,18
8,6,40,2,16
8,6,20,2,15
8,6,20,2,16
8,6,20,2,18
8,6,60,2,15
8,6,40,2,15
8,6,40,2,15
8,6,40,2,16
8,6,20,2,16
8,6,20,2,15
8,6,20,2,19
8,6,20,2,15
8,6,20,2,15
8,6,60,2,16
8,6,60,2,15
8,9,40,3,20
8,9,40,3,20
8,9,80,3,20
8,9,20,3,20
8,9,60,3,20
8,2,20,3,15
8,10,20,3,11
8,8,20,3,11
8,8,20,3,11
8,11,20,3,11
8,6,40,3,11
9,1,20,1,9
9,1,20,1,12
9,1,20,1,19
9,1,20,1,7
9,1,20,1,9
9,1,20,1,9
9,1,20,1,19
9,1,20,1,19
9,1,20,1,19
9,1,60,1,7
9,1,20,1,19
9,1,20,1,17
9,1,20,1,19
9,1,20,1,16
9,1,20,1,19
9,1,20,1,12
9,1,40,1,19
9,1,20,1,12
9,1,20,1,12
9,1,20,1,10
9,1,20,1,19
9,1,40,1,9
9,1,40,1,13
9,1,20,1,19
9,1,20,1,10
9,1,20,1,12
9,1,20,1,16
9,1,20,1,13
9,1,20,1,13
9,1,40,1,12
9,1,20,1,16
9,1,20,1,16
9,1,20,1,7
9,1,20,1,12
9,1,20,1,9
9,1,20,1,16
9,1,40,1,12
9,1,20,1,16
9,1,20,1,13
9,1,20,1,7
9,1,20,1,17
9,1,20,1,14
9,1,20,1,16
9,1,20,1,16
9,1,20,1,12
9,1,20,1,16
9,1,20,1,19
9,1,20,1,19
9,1,20,1,16
9,1,20,1,9
9,1,20,1,12
9,1,40,1,9
9,1,20,1,9
9,1,20,1,12
9,1,20,1,9
9,1,20,1,9
9,1,20,1,9
9,1,20,1,7
9,1,20,1,9
9,1,20,1,16
9,1,20,1,9
9,1,40,1,9
9,1,40,1,9
9,1,20,1,12
9,14,20,1,20
9,14,20,1,11
9,14,20,1,12
9,14,20,1,12
9,14,20,1,10
9,14,20,1,12
9,14,20,1,12
9,14,20,1,12
9,14,20,1,11
9,14,20,1,12
9,14,40,1,12
9,14,20,1,13
9,14,20,1,12
9,14,20,1,13
9,14,20,1,12
9,14,20,1,13
9,14,20,1,12
9,14,20,1,10
9,14,20,1,12
9,14,40,1,13
9,14,20,1,12
9,14,20,1,12
9,14,20,1,12
9,14,20,1,12
9,14,20,1,13
9,14,20,1,13
9,14,20,1,12
9,14,20,1,11
9,14,20,1,13
9,14,20,1,10
9,14,20,1,13
9,14,20,1,13
9,14,20,1,11
9,14,20,1,13
9,14,20,1,9
9,14,20,1,15
9,14,20,1,9
9,14,20,1,15
9,14,20,1,10
9,14,20,1,11
9,14,20,1,10
9,14,20,1,10
9,14,20,1,10
9,14,20,1,12
9,14,20,1,12
9,14,20,1,10
9,14,100,1,10
9,14,20,1,12
9,14,40,1,10
9,14,20,1,12
9,14,20,1,10
9,14,80,1,10
9,14,40,1,14
9,14,60,1,11
9,10,20,1,14
9,10,20,1,14
9,10,20,1,7
9,10,20,1,14
9,10,40,1,7
9,10,20,1,14
9,10,20,1,16
9,10,20,1,7
9,10,20,1,16
9,10,20,1,7
9,10,20,1,19
9,10,20,1,14
9,10,20,1,14
9,10,20,1,14
9,10,20,1,19
9,10,40,1,13
9,10,40,1,13
9,10,20,1,14
9,10,40,1,18
9,10,20,1,13
9,10,20,1,13
9,10,20,1,13
9,10,20,1,17
9,10,20,1,7
9,10,20,1,12
9,10,20,1,14
9,10,20,1,17
9,10,20,1,19
9,10,40,1,14
9,10,20,1,19
9,10,20,1,7
9,8,40,1,7
9,8,20,1,7
9,8,20,1,7
9,8,20,1,7
9,8,20,1,7
9,8,20,1,7
9,8,20,1,7
9,8,20,1,7
9,8,40,1,7
9,8,60,1,13
9,8,20,1,7
9,8,20,1,7
9,8,40,1,7
9,8,40,1,7
9,8,40,1,7
9,8,40,1,7
9,8,40,1,13
9,8,20,1,13
9,8,20,1,7
9,8,20,1,20
9,8,20,1,13
9,8,20,1,7
9,8,80,1,8
9,8,20,1,8
9,8,60,1,8
9,8,20,1,13
9,8,20,1,8
9,8,40,1,8
9,8,20,1,8
9,8,20,1,8
9,8,20,1,8
9,8,20,1,11
9,8,20,1,11
9,8,20,1,11
9,8,20,1,8
9,8,20,1,19
9,8,20,1,11
9,8,40,1,11
9,8,40,1,14
9,8,20,1,14
9,8,40,1,11
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,60,1,14
9,8,20,1,14
9,8,20,1,14
9,8,20,1,14
9,8,80,1,14
9,8,60,1,15
9,8,20,1,12
9,8,20,1,20
9,8,20,1,12
9,8,20,1,20
9,8,20,1,20
9,8,20,1,20
9,8,20,1,15
9,16,20,1,7
9,3,20,1,12
9,3,20,1,12
9,3,60,1,9
9,3,20,1,9
9,3,40,1,9
9,3,60,1,9
9,3,20,1,9
9,3,20,1,12
9,3,20,1,10
9,3,20,1,12
9,3,20,1,7
9,3,80,1,7
9,3,20,1,7
9,3,20,1,7
9,3,40,1,7
9,3,40,1,7
9,3,20,1,7
9,3,20,1,7
9,3,40,1,7
9,3,40,1,7
9,3,20,1,7
9,3,20,1,13
9,3,20,1,16
9,3,20,1,13
9,3,20,1,13
9,3,20,1,13
9,3,20,1,16
9,3,20,1,13
9,3,20,1,16
9,3,20,1,16
9,3,20,1,19
9,3,20,1,16
9,3,20,1,19
9,3,40,1,19
9,3,40,1,16
9,3,20,1,16
9,3,20,1,17
9,3,20,1,17
9,3,20,1,17
9,3,20,1,17
9,3,60,1,11
9,3,20,1,17
9,3,20,1,11
9,3,20,1,17
9,3,60,1,14
9,3,40,1,14
9,3,20,1,14
9,3,20,1,14
9,3,20,1,18
9,3,40,1,14
9,3,20,1,14
9,3,20,1,14
9,3,20,1,14
9,3,20,1,14
9,3,20,1,10
9,3,20,1,15
9,3,20,1,15
9,3,20,1,9
9,3,40,1,15
9,3,20,1,12
9,3,20,1,15
9,3,20,1,12
9,3,20,1,15
9,3,20,1,17
9,3,20,1,12
9,3,40,1,15
9,3,20,1,15
9,3,20,1,12
9,3,20,1,12
9,3,20,1,12
9,3,20,1,12
9,3,40,1,12
9,3,20,1,12
9,24,40,1,18
9,24,20,1,18
9,24,20,1,18
9,24,20,1,7
9,24,20,1,18
9,24,20,1,14
9,24,20,1,7
9,24,20,1,7
9,24,20,1,18
9,24,20,1,16
9,24,20,1,8
9,24,20,1,14
9,24,20,1,8
9,24,40,1,19
9,24,40,1,10
9,24,20,1,9
9,24,20,1,7
9,24,20,1,18
9,24,20,1,19
9,24,20,1,9
9,24,100,1,7
9,24,20,1,19
9,24,20,1,7
9,24,20,1,9
9,24,20,1,19
9,24,20,1,13
9,24,20,1,13
9,24,20,1,13
9,24,60,1,13
9,24,20,1,9
9,24,20,1,13
9,24,20,1,8
9,24,20,1,13
9,24,20,1,13
9,24,20,1,19
9,24,20,1,19
9,24,20,1,9
9,24,20,1,19
9,24,20,1,19
9,24,20,1,19
9,24,20,1,9
9,24,20,1,11
9,24,100,1,11
9,24,20,1,14
9,24,20,1,14
9,24,60,1,8
9,24,100,1,8
9,24,40,1,8
9,24,40,1,8
9,24,40,1,14
9,24,20,1,8
9,24,20,1,14
9,24,60,1,14
9,24,20,1,9
9,24,40,1,14
9,24,40,1,9
9,24,40,1,14
9,24,20,1,9
9,24,20,1,14
9,24,100,1,9
9,24,20,1,9
9,24,20,1,17
9,24,20,1,17
9,24,20,1,14
9,24,40,1,9
9,24,40,1,9
9,24,20,1,9
9,24,20,1,9
9,24,20,1,9
9,24,20,1,9
9,24,20,1,9
9,5,20,1,16
9,15,20,1,13
9,15,20,1,19
9,15,20,1,14
9,15,20,1,17
9,15,20,1,15
9,15,20,1,15
9,15,20,1,14
9,15,20,1,15
9,15,20,1,13
9,15,20,1,14
9,15,20,1,19
9,15,20,1,11
9,15,20,1,15
9,15,20,1,13
9,15,20,1,11
9,15,20,1,15
9,15,20,1,12
9,15,20,1,14
9,15,20,1,7
9,15,20,1,15
9,15,20,1,15
9,15,20,1,18
9,15,20,1,13
9,15,40,1,11
9,15,20,1,11
9,15,20,1,15
9,15,20,1,10
9,15,20,1,8
9,15,20,1,13
9,15,20,1,8
9,15,120,1,13
9,15,20,1,15
9,15,40,1,13
9,15,20,1,19
9,15,20,1,10
9,15,40,1,13
9,15,20,1,19
9,15,20,1,13
9,15,20,1,10
9,15,40,1,13
9,15,40,1,13
9,15,20,1,19
9,15,20,1,15
9,15,20,1,18
9,15,20,1,15
9,15,20,1,15
9,15,40,1,11
9,20,20,1,13
9,20,20,1,14
9,20,20,1,11
9,20,20,1,8
9,20,20,1,12
9,20,20,1,13
9,20,20,1,18
9,20,20,1,13
9,20,20,1,9
9,20,20,1,11
9,20,20,1,9
9,20,20,1,9
9,20,40,1,11
9,20,20,1,13
9,20,20,1,18
9,20,40,1,12
9,20,40,1,9
9,20,20,1,13
9,20,20,1,14
9,20,20,1,15
9,20,20,1,10
9,20,20,1,13
9,20,20,1,13
9,20,20,1,13
9,20,20,1,12
9,20,20,1,9
9,20,20,1,13
9,20,20,1,13
9,20,20,1,13
9,20,20,1,14
9,20,20,1,13
9,20,20,1,19
9,20,20,1,8
9,20,60,1,8
9,20,20,1,18
9,20,20,1,18
9,20,20,1,9
9,20,20,1,12
9,20,20,1,8
9,20,20,1,13
9,20,40,1,13
9,20,20,1,10
9,20,20,1,13
9,20,20,1,8
9,20,20,1,13
9,20,20,1,13
9,20,20,1,8
9,20,60,1,13
9,20,20,1,8
9,20,20,1,13
9,20,20,1,8
9,20,20,1,13
9,20,20,1,8
9,20,20,1,8
9,20,20,1,15
9,20,20,1,13
9,20,20,1,13
9,20,40,1,8
9,20,20,1,13
9,20,20,1,18
9,20,40,1,19
9,20,20,1,10
9,20,20,1,15
9,20,20,1,19
9,20,20,1,14
9,20,20,1,13
9,20,20,1,11
9,27,20,1,14
9,27,20,1,18
9,27,40,1,14
9,27,20,1,10
9,27,20,1,14
9,27,80,1,14
9,27,20,1,18
9,27,20,1,18
9,27,20,1,14
9,27,20,1,18
9,22,20,1,7
9,22,20,1,16
9,22,20,1,17
9,22,20,1,7
9,22,20,1,7
9,22,20,1,7
9,22,20,1,7
9,22,20,1,7
9,22,20,1,13
9,22,20,1,10
9,22,40,1,13
9,22,40,1,13
9,22,20,1,13
9,22,60,1,7
9,22,80,1,13
9,22,20,1,13
9,22,20,1,16
9,22,20,1,13
9,22,20,1,16
9,22,20,1,13
9,22,120,1,13
9,22,20,1,13
9,22,40,1,13
9,22,40,1,13
9,22,20,1,17
9,22,20,1,13
9,22,20,1,13
9,22,40,1,13
9,22,60,1,13
9,22,20,1,13
9,22,80,1,10
9,22,20,1,10
9,22,40,1,13
9,22,20,1,10
9,22,20,1,13
9,22,60,1,13
9,22,20,1,13
9,22,20,1,10
9,22,40,1,13
9,22,40,1,16
9,22,20,1,7
9,22,20,1,10
9,22,20,1,10
9,22,20,1,16
9,22,40,1,13
9,22,20,1,10
9,22,20,1,13
9,22,20,1,16
9,22,40,1,13
9,22,20,1,10
9,22,60,1,11
9,22,40,1,11
9,22,20,1,11
9,22,20,1,11
9,22,20,1,11
9,22,20,1,11
9,22,20,1,11
9,22,20,1,16
9,22,20,1,11
9,22,20,1,8
9,22,40,1,16
9,22,20,1,16
9,22,20,1,16
9,22,20,1,16
9,22,20,1,14
9,22,20,1,16
9,22,100,1,16
9,22,20,1,19
9,22,20,1,14
9,22,20,1,17
9,22,20,1,19
9,22,20,1,16
9,22,40,1,11
9,22,20,1,11
9,22,20,1,11
9,22,20,1,17
9,22,20,1,16
9,22,20,1,14
9,22,20,1,14
9,22,60,1,14
9,22,20,1,8
9,22,40,1,14
9,22,20,1,14
9,22,20,1,14
9,22,20,1,11
9,22,20,1,17
9,22,20,1,17
9,22,20,1,13
9,22,20,1,19
9,22,20,1,13
9,22,20,1,11
9,22,20,1,17
9,22,20,1,9
9,22,40,1,9
9,22,20,1,9
9,22,20,1,17
9,22,20,1,17
9,22,20,1,16
9,22,40,1,9
9,22,20,1,9
9,22,100,1,9
9,22,20,1,9
9,22,20,1,9
9,19,20,1,15
9,19,20,1,15
9,19,20,1,15
9,19,20,1,11
9,19,20,1,11
9,19,20,1,15
9,21,20,1,13
9,21,20,1,10
9,21,20,1,10
9,21,20,1,13
9,21,20,1,11
9,21,40,1,11
9,21,20,1,13
9,21,20,1,10
9,4,20,1,9
9,4,20,1,18
9,4,80,1,10
9,4,20,1,10
9,4,20,1,10
9,4,40,1,10
9,4,20,1,8
9,4,40,1,10
9,4,20,1,10
9,4,20,1,10
9,4,20,1,16
9,4,20,1,16
9,4,20,1,19
9,4,60,1,16
9,4,20,1,7
9,4,60,1,16
9,4,20,1,16
9,4,20,1,16
9,4,20,1,7
9,4,40,1,19
9,4,40,1,10
9,4,20,1,10
9,4,20,1,10
9,4,20,1,19
9,4,20,1,16
9,4,20,1,13
9,4,20,1,16
9,4,20,1,18
9,4,20,1,16
9,4,20,1,16
9,4,20,1,16
9,4,20,1,16
9,4,20,1,16
9,4,20,1,13
9,4,20,1,16
9,4,20,1,13
9,4,20,1,19
9,4,20,1,13
9,4,20,1,13
9,4,20,1,13
9,4,20,1,16
9,4,20,1,13
9,4,20,1,16
9,4,20,1,19
9,4,20,1,16
9,4,40,1,16
9,4,40,1,16
9,4,20,1,17
9,4,40,1,17
9,4,40,1,17
9,4,20,1,17
9,4,20,1,17
9,4,20,1,17
9,4,20,1,17
9,4,20,1,11
9,4,20,1,11
9,4,20,1,14
9,4,20,1,14
9,4,60,1,8
9,4,20,1,8
9,4,20,1,8
9,4,20,1,14
9,4,20,1,8
9,4,60,1,8
9,4,20,1,8
9,4,20,1,13
9,4,20,1,9
9,4,60,1,9
9,4,20,1,9
9,4,100,1,9
9,4,20,1,14
9,4,20,1,14
9,4,20,1,18
9,4,20,1,12
9,3,20,2,19
9,3,20,2,14
9,3,20,2,14
9,3,20,2,18
9,3,20,2,18
9,3,20,2,14
9,3,20,2,10
9,3,20,2,10
9,3,40,2,14
9,3,40,2,15
9,3,20,2,19
9,3,20,2,19
9,3,20,2,18
9,3,20,2,18
9,3,20,2,18
9,3,20,2,11
9,3,20,2,18
9,3,20,2,11
9,3,20,2,18
9,3,20,2,18
9,3,20,2,9
9,3,20,2,10
9,3,20,2,18
9,3,40,2,12
9,15,20,2,14
9,15,20,2,14
9,15,20,2,14
9,15,40,2,19
9,15,20,2,17
9,15,20,2,17
9,15,20,2,10
9,15,20,2,10
9,15,20,2,19
9,15,20,2,17
9,15,20,2,18
9,15,20,2,18
9,15,20,2,15
9,15,20,2,17
9,15,100,2,15
9,15,20,2,15
9,15,40,2,15
9,1,20,2,14
9,1,20,2,18
9,1,20,2,19
9,1,20,2,14
9,1,20,2,10
9,1,20,2,18
9,1,20,2,19
9,1,20,2,10
9,1,20,2,14
9,1,20,2,19
9,1,20,2,14
9,1,20,2,19
9,1,20,2,15
9,1,20,2,10
9,1,20,2,11
9,1,20,2,14
9,1,20,2,14
9,1,40,2,19
9,1,20,2,17
9,24,20,2,14
9,24,20,2,14
9,24,20,2,14
9,24,20,2,14
9,24,40,2,14
9,24,40,2,14
9,24,40,2,14
9,24,20,2,14
9,24,80,2,14
9,24,20,2,14
9,24,60,2,14
9,24,80,2,14
9,24,20,2,14
9,24,20,2,14
9,24,20,2,14
9,24,20,2,14
9,24,20,2,13
9,24,20,2,13
9,24,20,2,14
9,24,40,2,14
9,24,20,2,14
9,24,20,2,14
9,20,20,2,19
9,20,20,2,14
9,20,60,2,14
9,20,20,2,14
9,20,20,2,11
9,20,20,2,14
9,20,20,2,14
9,20,20,2,10
9,20,60,2,13
9,20,80,2,14
9,20,20,2,13
9,20,20,2,14
9,20,20,2,10
9,20,20,2,14
9,20,40,2,13
9,20,20,2,9
9,20,60,2,14
9,20,20,2,14
9,20,20,2,10
9,20,20,2,14
9,20,20,2,10
9,20,20,2,13
9,20,20,2,10
9,20,20,2,17
9,20,20,2,18
9,20,20,2,18
9,20,20,2,18
9,20,40,2,13
9,20,20,2,13
9,20,20,2,10
9,20,20,2,10
9,20,20,2,15
9,20,20,2,13
9,20,20,2,18
9,20,20,2,13
9,20,20,2,13
9,20,20,2,14
9,20,20,2,12
9,20,20,2,13
9,20,20,2,19
9,20,20,2,19
9,20,20,2,18
9,20,20,2,18
9,20,20,2,13
9,20,20,2,10
9,20,20,2,18
9,20,20,2,15
9,20,20,2,13
9,20,20,2,10
9,20,20,2,12
9,8,20,2,11
9,8,20,2,16
9,8,20,2,11
9,8,20,2,9
9,8,20,2,15
9,8,40,2,10
9,8,20,2,10
9,8,40,2,10
9,8,40,2,14
9,8,60,2,10
9,8,40,2,13
9,8,20,2,10
9,8,60,2,13
9,8,20,2,10
9,8,20,2,15
9,8,20,2,13
9,8,20,2,10
9,8,20,2,14
9,8,20,2,18
9,8,20,2,20
9,8,20,2,10
9,8,20,2,18
9,8,20,2,17
9,8,20,2,17
9,8,20,2,15
9,8,20,2,14
9,8,40,2,12
9,8,20,2,11
9,8,40,2,15
9,8,20,2,13
9,8,40,2,12
9,8,80,2,12
9,8,80,2,12
9,8,20,2,17
9,8,20,2,17
9,8,20,2,13
9,8,20,2,15
9,8,20,2,15
9,8,20,2,11
9,8,20,2,15
9,8,20,2,17
9,8,20,2,18
9,8,20,2,18
9,8,20,2,18
9,8,20,2,15
9,8,20,2,10
9,8,20,2,18
9,8,20,2,12
9,8,20,2,18
9,8,20,2,16
9,8,20,2,10
9,8,20,2,16
9,8,20,2,18
9,8,20,2,18
9,8,20,2,12
9,8,20,2,16
9,8,20,2,18
9,8,40,2,11
9,12,20,2,19
9,10,40,2,18
9,10,20,2,19
9,10,20,2,18
9,10,40,2,14
9,10,40,2,19
9,10,20,2,19
9,10,60,2,19
9,10,20,2,19
9,10,60,2,18
9,10,20,2,18
9,10,40,2,18
9,10,20,2,18
9,10,20,2,18
9,10,20,2,10
9,10,20,2,18
9,22,20,2,10
9,22,20,2,11
9,22,20,2,14
9,22,20,2,12
9,22,20,2,14
9,22,20,2,14
9,22,20,2,14
9,22,20,2,14
9,22,20,2,9
9,22,20,2,10
9,22,20,2,14
9,22,20,2,11
9,22,20,2,10
9,22,40,2,14
9,22,20,2,10
9,22,20,2,14
9,22,20,2,10
9,22,20,2,14
9,22,20,2,10
9,22,20,2,14
9,22,20,2,11
9,22,20,2,14
9,22,40,2,14
9,22,20,2,10
9,22,40,2,14
9,22,20,2,14
9,22,20,2,14
9,22,20,2,11
9,22,20,2,12
9,22,20,2,15
9,22,20,2,14
9,22,40,2,10
9,22,20,2,11
9,22,20,2,14
9,22,20,2,10
9,22,20,2,14
9,22,20,2,10
9,22,20,2,11
9,22,20,2,14
9,22,20,2,14
9,22,20,2,10
9,22,20,2,14
9,22,20,2,10
9,22,20,2,13
9,22,20,2,14
9,22,20,2,10
9,22,20,2,11
9,22,40,2,14
9,22,20,2,14
9,22,20,2,14
9,22,40,2,10
9,22,20,2,14
9,22,20,2,14
9,22,20,2,14
9,22,20,2,11
9,22,20,2,14
9,22,20,2,12
9,22,20,2,10
9,22,20,2,14
9,22,20,2,14
