v,w,t
8,9,34
8,9,40
8,9,40
8,9,34
8,9,34
8,9,34
8,9,34
8,9,37
8,9,34
8,9,37
8,9,37
8,9,41
8,9,37
8,9,37
8,9,37
8,9,35
8,9,34
8,9,37
8,9,40
8,9,35
8,9,35
8,9,35
8,9,35
8,9,41
8,9,35
8,9,35
8,9,41
8,9,35
8,9,44
8,9,41
8,9,41
8,9,42
8,9,41
8,9,34
8,9,41
8,9,37
8,9,38
8,9,38
8,9,38
8,9,38
8,9,39
8,9,36
8,9,36
8,9,36
8,9,36
8,9,36
8,9,39
8,9,36
8,9,42
8,9,33
8,9,42
8,9,36
8,9,42
8,9,42
8,9,36
8,9,42
8,9,36
8,9,36
8,24,31
8,24,31
8,24,39
8,22,34
8,22,34
8,22,38
8,22,35
8,22,35
8,22,34
8,22,38
8,22,38
8,22,34
8,22,38
8,22,34
8,22,34
8,22,38
8,22,35
8,22,31
8,22,38
8,22,35
8,22,35
8,22,35
8,22,34
8,22,34
8,22,35
8,22,38
8,22,37
8,22,35
8,22,38
8,22,37
8,22,38
8,22,35
8,22,38
8,22,35
8,22,35
8,20,33
8,20,33
8,20,33
8,20,34
8,20,34
8,20,34
8,20,37
8,20,37
8,20,37
8,20,37
8,20,34
8,20,34
8,20,37
8,20,35
8,20,38
8,20,37
8,20,43
8,20,43
8,20,43
8,20,43
8,20,43
8,20,43
8,20,32
8,20,43
8,20,32
8,20,41
8,20,32
8,20,38
8,20,32
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,38
8,20,39
8,20,33
8,19,34
8,21,31
8,4,35
8,4,38
8,4,38
8,4,37
8,4,42
8,4,37
8,4,43
8,4,37
8,4,31
8,4,31
8,4,37
8,4,44
8,4,31
8,4,35
8,4,41
8,4,35
8,4,35
8,4,39
8,4,41
8,4,43
8,4,32
8,4,32
8,4,33
8,4,35
8,4,41
8,4,35
8,4,42
8,4,41
8,4,44
8,4,42
8,4,35
8,4,37
8,4,35
8,4,41
8,4,35
8,4,35
8,4,38
8,1,64
8,1,65
8,1,64
8,1,65
8,1,64
8,1,59
8,1,64
8,1,59
8,1,61
8,1,62
8,14,59
8,14,59
8,14,63
8,14,59
8,14,65
8,14,68
8,14,68
8,14,68
8,14,61
8,14,65
8,14,68
8,14,61
8,14,61
8,14,61
8,14,61
8,9,55
8,9,62
8,9,62
8,9,62
8,9,62
8,9,62
8,9,62
8,9,63
8,9,59
8,9,63
8,9,63
8,9,56
8,9,59
8,9,63
8,9,61
8,9,63
8,9,63
8,9,63
8,9,62
8,9,63
8,19,59
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,16,68
8,3,59
8,3,58
8,3,64
8,3,56
8,3,64
8,3,61
8,3,56
8,3,56
8,3,61
8,3,64
8,3,58
8,3,61
8,3,57
8,3,56
8,3,64
8,3,57
8,3,58
8,3,56
8,3,59
8,3,65
8,3,64
8,3,58
8,3,64
8,3,57
8,3,64
8,3,56
8,3,64
8,3,58
8,3,64
8,3,64
8,3,64
8,3,65
8,3,67
8,3,64
8,3,58
8,3,56
8,3,64
8,3,58
8,3,62
8,3,64
8,3,62
8,3,65
8,3,67
8,3,62
8,3,62
8,3,64
8,3,57
8,3,58
8,3,62
8,3,59
8,3,58
8,3,64
8,3,57
8,3,64
8,3,58
8,3,64
8,3,64
8,3,64
8,3,58
8,3,58
8,3,59
8,3,64
8,3,58
8,3,59
8,3,64
8,3,58
8,3,64
8,3,64
8,24,55
8,24,55
8,24,55
8,24,56
8,24,55
8,24,55
8,24,55
8,24,55
8,24,55
8,24,55
8,24,67
8,15,63
8,15,63
8,15,55
8,15,68
8,15,63
8,15,64
8,15,64
8,15,64
8,15,55
8,15,64
8,15,58
8,15,58
8,15,64
8,15,58
8,15,58
8,15,58
8,15,58
8,15,55
8,15,64
8,15,56
8,15,56
8,15,58
8,15,64
8,15,64
8,15,64
8,15,64
8,15,68
8,15,67
8,15,64
8,15,64
8,15,64
8,15,59
8,15,67
8,15,67
8,15,65
8,15,67
8,15,67
8,15,67
8,15,65
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,67
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,68
8,15,62
8,15,62
8,15,64
8,15,62
8,15,63
8,15,63
8,15,63
8,20,58
8,20,63
8,20,67
8,20,68
8,20,68
8,20,68
8,20,62
8,20,67
8,20,68
8,20,67
8,20,59
8,20,63
8,20,67
8,20,67
8,27,61
8,22,55
8,22,62
8,22,59
8,22,63
8,22,63
8,22,60
8,22,63
8,22,55
8,22,55
8,22,55
8,22,65
8,22,64
8,22,65
8,22,55
8,22,61
8,22,61
8,22,64
8,22,55
8,22,64
8,22,55
8,22,67
8,22,61
8,22,67
8,22,64
8,22,61
8,22,61
8,22,61
8,22,61
8,22,61
8,22,61
8,22,61
8,22,61
8,22,62
8,22,64
8,22,62
8,22,62
8,22,62
8,22,59
8,22,62
8,22,64
8,22,67
8,22,65
8,22,65
8,22,62
8,22,62
8,22,64
8,22,62
8,22,63
8,22,68
8,22,64
8,22,68
8,22,59
8,22,68
8,22,68
8,22,65
8,22,68
8,22,64
8,22,68
8,22,64
8,22,68
8,22,68
8,22,68
8,22,68
8,22,65
8,22,68
8,22,68
8,22,65
8,22,68
8,22,68
8,22,68
8,22,68
8,22,68
8,22,62
8,22,62
8,22,62
8,22,63
8,22,62
8,22,59
8,22,62
8,22,62
8,22,62
8,22,62
8,22,63
8,22,63
8,22,59
8,22,63
8,22,64
8,22,63
8,22,61
8,22,67
8,22,59
8,22,64
8,22,63
8,22,57
8,22,57
8,22,57
8,22,63
8,22,68
8,22,68
8,4,61
8,4,58
8,4,58
8,4,57
8,4,56
8,4,59
8,4,56
8,4,65
8,4,56
8,4,56
8,4,55
8,4,55
8,4,58
8,4,65
8,4,58
8,4,59
8,4,58
8,4,56
8,4,58
8,4,58
8,4,59
8,4,62
8,4,57
8,4,57
8,4,65
8,4,57
8,4,65
8,4,57
8,4,58
8,4,57
8,4,59
8,4,59
8,4,59
8,4,58
8,4,65
8,6,7
8,6,14
8,9,15
8,4,8
8,11,8
8,11,11
8,2,43
8,2,39
8,2,42
8,2,43
8,6,39
8,6,39
8,6,42
8,6,42
8,6,40
8,6,42
8,6,40
8,6,42
8,6,43
8,6,42
8,6,42
8,6,42
8,6,40
8,6,41
8,6,42
8,6,41
8,6,40
8,6,40
8,6,39
8,6,40
8,6,41
8,6,40
8,6,39
8,6,42
8,6,40
8,6,39
8,6,40
8,6,42
8,6,39
8,6,39
8,6,39
8,6,40
8,6,40
8,6,39
8,6,43
8,6,39
8,6,39
8,6,40
8,6,39
8,9,68
8,9,68
8,9,68
8,9,68
8,9,68
8,2,63
8,10,59
8,8,59
8,8,59
8,11,59
8,6,59
9,1,9
9,1,12
9,1,19
9,1,7
9,1,9
9,1,9
9,1,19
9,1,19
9,1,19
9,1,7
9,1,19
9,1,17
9,1,19
9,1,16
9,1,19
9,1,12
9,1,19
9,1,12
9,1,12
9,1,10
9,1,19
9,1,9
9,1,13
9,1,19
9,1,10
9,1,12
9,1,16
9,1,13
9,1,13
9,1,12
9,1,16
9,1,16
9,1,7
9,1,12
9,1,9
9,1,16
9,1,12
9,1,16
9,1,13
9,1,7
9,1,17
9,1,14
9,1,16
9,1,16
9,1,12
9,1,16
9,1,19
9,1,19
9,1,16
9,1,9
9,1,12
9,1,9
9,1,9
9,1,12
9,1,9
9,1,9
9,1,9
9,1,7
9,1,9
9,1,16
9,1,9
9,1,9
9,1,9
9,1,12
9,14,20
9,14,11
9,14,12
9,14,12
9,14,10
9,14,12
9,14,12
9,14,12
9,14,11
9,14,12
9,14,12
9,14,13
9,14,12
9,14,13
9,14,12
9,14,13
9,14,12
9,14,10
9,14,12
9,14,13
9,14,12
9,14,12
9,14,12
9,14,12
9,14,13
9,14,13
9,14,12
9,14,11
9,14,13
9,14,10
9,14,13
9,14,13
9,14,11
9,14,13
9,14,9
9,14,15
9,14,9
9,14,15
9,14,10
9,14,11
9,14,10
9,14,10
9,14,10
9,14,12
9,14,12
9,14,10
9,14,10
9,14,12
9,14,10
9,14,12
9,14,10
9,14,10
9,14,14
9,14,11
9,10,14
9,10,14
9,10,7
9,10,14
9,10,7
9,10,14
9,10,16
9,10,7
9,10,16
9,10,7
9,10,19
9,10,14
9,10,14
9,10,14
9,10,19
9,10,13
9,10,13
9,10,14
9,10,18
9,10,13
9,10,13
9,10,13
9,10,17
9,10,7
9,10,12
9,10,14
9,10,17
9,10,19
9,10,14
9,10,19
9,10,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,13
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,7
9,8,13
9,8,13
9,8,7
9,8,20
9,8,13
9,8,7
9,8,8
9,8,8
9,8,8
9,8,13
9,8,8
9,8,8
9,8,8
9,8,8
9,8,8
9,8,11
9,8,11
9,8,11
9,8,8
9,8,19
9,8,11
9,8,11
9,8,14
9,8,14
9,8,11
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,14
9,8,15
9,8,12
9,8,20
9,8,12
9,8,20
9,8,20
9,8,20
9,8,15
9,16,7
9,3,12
9,3,12
9,3,9
9,3,9
9,3,9
9,3,9
9,3,9
9,3,12
9,3,10
9,3,12
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,7
9,3,13
9,3,16
9,3,13
9,3,13
9,3,13
9,3,16
9,3,13
9,3,16
9,3,16
9,3,19
9,3,16
9,3,19
9,3,19
9,3,16
9,3,16
9,3,17
9,3,17
9,3,17
9,3,17
9,3,11
9,3,17
9,3,11
9,3,17
9,3,14
9,3,14
9,3,14
9,3,14
9,3,18
9,3,14
9,3,14
9,3,14
9,3,14
9,3,14
9,3,10
9,3,15
9,3,15
9,3,9
9,3,15
9,3,12
9,3,15
9,3,12
9,3,15
9,3,17
9,3,12
9,3,15
9,3,15
9,3,12
9,3,12
9,3,12
9,3,12
9,3,12
9,3,12
9,24,18
9,24,18
9,24,18
9,24,7
9,24,18
9,24,14
9,24,7
9,24,7
9,24,18
9,24,16
9,24,8
9,24,14
9,24,8
9,24,19
9,24,10
9,24,9
9,24,7
9,24,18
9,24,19
9,24,9
9,24,7
9,24,19
9,24,7
9,24,9
9,24,19
9,24,13
9,24,13
9,24,13
9,24,13
9,24,9
9,24,13
9,24,8
9,24,13
9,24,13
9,24,19
9,24,19
9,24,9
9,24,19
9,24,19
9,24,19
9,24,9
9,24,11
9,24,11
9,24,14
9,24,14
9,24,8
9,24,8
9,24,8
9,24,8
9,24,14
9,24,8
9,24,14
9,24,14
9,24,9
9,24,14
9,24,9
9,24,14
9,24,9
9,24,14
9,24,9
9,24,9
9,24,17
9,24,17
9,24,14
9,24,9
9,24,9
9,24,9
9,24,9
9,24,9
9,24,9
9,24,9
9,5,16
9,15,13
9,15,19
9,15,14
9,15,17
9,15,15
9,15,15
9,15,14
9,15,15
9,15,13
9,15,14
9,15,19
9,15,11
9,15,15
9,15,13
9,15,11
9,15,15
9,15,12
9,15,14
9,15,7
9,15,15
9,15,15
9,15,18
9,15,13
9,15,11
9,15,11
9,15,15
9,15,10
9,15,8
9,15,13
9,15,8
9,15,13
9,15,15
9,15,13
9,15,19
9,15,10
9,15,13
9,15,19
9,15,13
9,15,10
9,15,13
9,15,13
9,15,19
9,15,15
9,15,18
9,15,15
9,15,15
9,15,11
9,20,13
9,20,14
9,20,11
9,20,8
9,20,12
9,20,13
9,20,18
9,20,13
9,20,9
9,20,11
9,20,9
9,20,9
9,20,11
9,20,13
9,20,18
9,20,12
9,20,9
9,20,13
9,20,14
9,20,15
9,20,10
9,20,13
9,20,13
9,20,13
9,20,12
9,20,9
9,20,13
9,20,13
9,20,13
9,20,14
9,20,13
9,20,19
9,20,8
9,20,8
9,20,18
9,20,18
9,20,9
9,20,12
9,20,8
9,20,13
9,20,13
9,20,10
9,20,13
9,20,8
9,20,13
9,20,13
9,20,8
9,20,13
9,20,8
9,20,13
9,20,8
9,20,13
9,20,8
9,20,8
9,20,15
9,20,13
9,20,13
9,20,8
9,20,13
9,20,18
9,20,19
9,20,10
9,20,15
9,20,19
9,20,14
9,20,13
9,20,11
9,27,14
9,27,18
9,27,14
9,27,10
9,27,14
9,27,14
9,27,18
9,27,18
9,27,14
9,27,18
9,22,7
9,22,16
9,22,17
9,22,7
9,22,7
9,22,7
9,22,7
9,22,7
9,22,13
9,22,10
9,22,13
9,22,13
9,22,13
9,22,7
9,22,13
9,22,13
9,22,16
9,22,13
9,22,16
9,22,13
9,22,13
9,22,13
9,22,13
9,22,13
9,22,17
9,22,13
9,22,13
9,22,13
9,22,13
9,22,13
9,22,10
9,22,10
9,22,13
9,22,10
9,22,13
9,22,13
9,22,13
9,22,10
9,22,13
9,22,16
9,22,7
9,22,10
9,22,10
9,22,16
9,22,13
9,22,10
9,22,13
9,22,16
9,22,13
9,22,10
9,22,11
9,22,11
9,22,11
9,22,11
9,22,11
9,22,11
9,22,11
9,22,16
9,22,11
9,22,8
9,22,16
9,22,16
9,22,16
9,22,16
9,22,14
9,22,16
9,22,16
9,22,19
9,22,14
9,22,17
9,22,19
9,22,16
9,22,11
9,22,11
9,22,11
9,22,17
9,22,16
9,22,14
9,22,14
9,22,14
9,22,8
9,22,14
9,22,14
9,22,14
9,22,11
9,22,17
9,22,17
9,22,13
9,22,19
9,22,13
9,22,11
9,22,17
9,22,9
9,22,9
9,22,9
9,22,17
9,22,17
9,22,16
9,22,9
9,22,9
9,22,9
9,22,9
9,22,9
9,19,15
9,19,15
9,19,15
9,19,11
9,19,11
9,19,15
9,21,13
9,21,10
9,21,10
9,21,13
9,21,11
9,21,11
9,21,13
9,21,10
9,4,9
9,4,18
9,4,10
9,4,10
9,4,10
9,4,10
9,4,8
9,4,10
9,4,10
9,4,10
9,4,16
9,4,16
9,4,19
9,4,16
9,4,7
9,4,16
9,4,16
9,4,16
9,4,7
9,4,19
9,4,10
9,4,10
9,4,10
9,4,19
9,4,16
9,4,13
9,4,16
9,4,18
9,4,16
9,4,16
9,4,16
9,4,16
9,4,16
9,4,13
9,4,16
9,4,13
9,4,19
9,4,13
9,4,13
9,4,13
9,4,16
9,4,13
9,4,16
9,4,19
9,4,16
9,4,16
9,4,16
9,4,17
9,4,17
9,4,17
9,4,17
9,4,17
9,4,17
9,4,17
9,4,11
9,4,11
9,4,14
9,4,14
9,4,8
9,4,8
9,4,8
9,4,14
9,4,8
9,4,8
9,4,8
9,4,13
9,4,9
9,4,9
9,4,9
9,4,9
9,4,14
9,4,14
9,4,18
9,4,12
9,3,43
9,3,38
9,3,38
9,3,42
9,3,42
9,3,38
9,3,34
9,3,34
9,3,38
9,3,39
9,3,43
9,3,43
9,3,42
9,3,42
9,3,42
9,3,35
9,3,42
9,3,35
9,3,42
9,3,42
9,3,33
9,3,34
9,3,42
9,3,36
9,15,38
9,15,38
9,15,38
9,15,43
9,15,41
9,15,41
9,15,34
9,15,34
9,15,43
9,15,41
9,15,42
9,15,42
9,15,39
9,15,41
9,15,39
9,15,39
9,15,39
9,1,38
9,1,42
9,1,43
9,1,38
9,1,34
9,1,42
9,1,43
9,1,34
9,1,38
9,1,43
9,1,38
9,1,43
9,1,39
9,1,34
9,1,35
9,1,38
9,1,38
9,1,43
9,1,41
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,38
9,24,37
9,24,37
9,24,38
9,24,38
9,24,38
9,24,38
9,20,43
9,20,38
9,20,38
9,20,38
9,20,35
9,20,38
9,20,38
9,20,34
9,20,37
9,20,38
9,20,37
9,20,38
9,20,34
9,20,38
9,20,37
9,20,33
9,20,38
9,20,38
9,20,34
9,20,38
9,20,34
9,20,37
9,20,34
9,20,41
9,20,42
9,20,42
9,20,42
9,20,37
9,20,37
9,20,34
9,20,34
9,20,39
9,20,37
9,20,42
9,20,37
9,20,37
9,20,38
9,20,36
9,20,37
9,20,43
9,20,43
9,20,42
9,20,42
9,20,37
9,20,34
9,20,42
9,20,39
9,20,37
9,20,34
9,20,36
9,8,35
9,8,40
9,8,35
9,8,33
9,8,39
9,8,34
9,8,34
9,8,34
9,8,38
9,8,34
9,8,37
9,8,34
9,8,37
9,8,34
9,8,39
9,8,37
9,8,34
9,8,38
9,8,42
9,8,44
9,8,34
9,8,42
9,8,41
9,8,41
9,8,39
9,8,38
9,8,36
9,8,35
9,8,39
9,8,37
9,8,36
9,8,36
9,8,36
9,8,41
9,8,41
9,8,37
9,8,39
9,8,39
9,8,35
9,8,39
9,8,41
9,8,42
9,8,42
9,8,42
9,8,39
9,8,34
9,8,42
9,8,36
9,8,42
9,8,40
9,8,34
9,8,40
9,8,42
9,8,42
9,8,36
9,8,40
9,8,42
9,8,35
9,12,43
9,10,42
9,10,43
9,10,42
9,10,38
9,10,43
9,10,43
9,10,43
9,10,43
9,10,42
9,10,42
9,10,42
9,10,42
9,10,42
9,10,34
9,10,42
9,22,34
9,22,35
9,22,38
9,22,36
9,22,38
9,22,38
9,22,38
9,22,38
9,22,33
9,22,34
9,22,38
9,22,35
9,22,34
9,22,38
9,22,34
9,22,38
9,22,34
9,22,38
9,22,34
9,22,38
9,22,35
9,22,38
9,22,38
9,22,34
9,22,38
9,22,38
9,22,38
9,22,35
9,22,36
9,22,39
9,22,38
9,22,34
9,22,35
9,22,38
9,22,34
9,22,38
9,22,34
9,22,35
9,22,38
9,22,38
9,22,34
9,22,38
9,22,34
9,22,37
9,22,38
9,22,34
9,22,35
9,22,38
9,22,38
9,22,38
9,22,34
9,22,38
9,22,38
9,22,38
9,22,35
9,22,38
9,22,36
9,22,34
9,22,38
9,22,38
9,22,35
9,22,35
9,22,38
9,22,35
9,22,39
9,27,39
9,4,42
9,4,38
9,4,35
9,4,42
9,4,35
9,4,38
9,4,37
9,4,37
9,4,37
9,4,42
9,4,41
9,4,42
9,4,37
9,4,38
9,4,34
9,4,34
9,4,35
9,4,37
9,4,34
9,4,34
9,4,35
9,4,34
9,4,34
9,4,34
9,4,43
9,4,42
9,4,42
9,4,42
9,4,39
9,4,42
9,4,39
9,4,42
9,4,39
9,4,42
9,4,37
9,4,42
9,4,38
9,4,39
9,4,38
9,4,43
9,4,42
9,4,38
9,4,39
9,4,42
9,4,37
9,4,38
9,4,39
9,4,42
9,4,41
9,4,43
9,4,34
9,4,42
9,4,42
9,4,41
9,4,34
9,4,44
9,3,60
9,3,60
9,15,62
9,15,62
9,15,62
9,15,62
9,15,63
9,15,60
9,15,63
9,15,63
9,15,63
9,15,63
9,15,63
9,15,60
9,1,62
9,1,61
9,1,61
9,1,62
9,1,59
9,1,62
9,1,62
9,1,62
9,1,61
9,1,62
9,1,62
9,1,62
9,1,62
9,1,62
9,1,61
9,1,59
9,24,60
9,24,60
9,24,60
9,24,60
9,24,60
9,24,60
9,24,59
9,24,60
9,24,59
9,14,55
9,14,61
9,14,59
9,14,61
9,14,59
9,14,59
9,14,59
9,8,55
9,8,62
9,8,59
9,8,67
9,8,62
9,8,62
9,8,62
9,8,59
9,8,63
9,8,59
9,8,61
9,8,63
9,8,63
9,8,56
9,8,59
9,8,63
9,8,63
9,8,63
9,8,63
9,8,61
9,27,60
9,19,59
9,19,60
9,22,62
9,22,62
9,22,60
9,22,62
9,22,60
9,22,62
9,22,62
9,22,62
9,22,60
9,22,62
9,22,62
9,22,60
9,22,60
9,22,62
9,22,60
9,22,60
9,22,60
9,22,63
9,22,60
9,22,62
9,22,60
9,22,63
9,22,60
9,22,63
9,22,59
9,22,63
9,22,61
9,22,63
9,22,60
9,22,63
9,22,63
9,22,63
9,22,63
9,22,63
9,22,62
9,22,60
9,22,63
9,22,63
9,22,60
9,22,60
9,22,60
9,22,63
9,22,61
9,22,63
9,22,62
9,22,60
9,22,62
9,22,62
9,22,62
9,20,62
9,20,62
9,20,60
9,20,62
9,20,62
9,20,62
9,20,62
9,20,63
9,20,63
9,20,63
9,20,62
9,20,59
9,20,59
9,20,60
9,16,59
9,16,59
9,16,59
9,16,59
9,21,59
9,4,61
9,4,61
9,4,61
9,4,60
9,4,59
9,4,58
9,4,59
9,4,59
9,4,59
9,4,59
9,4,61
9,4,61
9,4,59
9,4,59
9,10,8
9,10,17
9,10,18
9,10,8
9,10,19
9,10,19
9,10,8
9,10,14
9,10,19
9,10,14
9,10,19
9,10,14
9,10,8
9,10,18
9,10,8
9,0,9
9,0,19
9,2,14
9,2,20
9,2,14
9,6,14
9,4,12
9,4,15
9,4,12
9,4,15
9,4,15
9,4,15
9,4,15
9,4,12
9,4,13
9,4,8
9,4,18
9,4,18
9,4,18
9,4,20
9,4,13
9,4,20
9,4,20
9,4,7
9,4,7
9,4,20
9,4,13
9,4,7
9,4,10
9,4,16
9,4,7
9,4,7
9,4,20
9,4,10
9,4,10
9,4,10
9,4,19
9,4,19
9,4,19
9,4,19
9,4,10
9,4,19
9,4,13
9,4,16
9,4,16
9,4,13
9,4,8
9,4,11
9,4,8
9,4,20
9,4,20
9,4,19
9,4,13
9,4,19
9,4,13
9,4,8
9,4,8
9,4,20
9,4,14
9,4,14
9,4,20
9,4,8
9,4,8
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,14
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,10
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,12
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,20
9,4,12
9,4,20
9,4,12
9,4,20
9,4,12
9,4,20
9,4,12
9,4,20
9,4,12
9,4,20
9,4,12
9,4,20
9,4,20
9,4,9
9,4,18
9,4,12
9,4,12
9,10,33
9,10,33
9,10,33
9,10,44
9,10,43
9,10,33
9,10,43
9,10,33
9,10,41
9,10,43
9,10,38
9,10,37
9,10,37
9,10,44
9,10,42
9,10,37
9,10,38
9,10,41
9,10,34
9,10,37
9,10,32
9,10,37
9,10,37
9,10,32
9,10,42
9,10,37
9,10,32
9,10,37
9,10,33
9,10,37
9,10,42
9,10,42
9,10,33
9,10,43
9,10,43
9,10,34
9,10,43
9,10,37
9,10,33
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,11,44
9,11,43
9,11,41
9,11,44
9,11,36
9,11,36
9,11,37
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,11,43
9,0,42
9,0,38
9,0,42
9,2,32
9,2,42
9,2,32
9,2,44
9,2,42
9,2,42
9,2,42
9,2,42
9,8,32
9,4,39
9,4,44
9,4,34
9,4,39
9,4,34
9,4,32
9,4,32
9,4,44
9,4,43
9,4,40
9,4,40
9,4,40
9,4,43
9,4,34
9,4,40
9,4,40
9,4,44
9,4,41
9,4,32
9,4,44
9,4,44
9,4,44
9,4,38
9,4,35
9,4,38
9,4,38
9,4,35
9,4,41
9,4,32
9,4,32
9,4,38
9,4,38
9,4,38
9,4,35
9,4,32
9,4,38
9,4,35
9,4,44
9,4,38
9,4,44
9,4,38
9,4,44
9,4,44
9,4,33
9,4,44
9,4,33
9,4,38
9,4,44
9,4,33
9,4,44
9,4,33
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,44
9,4,38
9,4,44
9,4,44
9,4,39
9,4,44
9,4,44
9,4,44
9,4,39
9,8,68
9,8,68
9,8,68
9,10,67
9,10,64
9,10,67
9,10,68
9,10,64
9,10,68
9,10,68
9,10,67
9,10,68
9,10,68
9,10,68
9,10,68
9,10,68
9,10,68
9,10,67
9,10,63
9,10,67
9,10,63
9,10,68
9,10,68
9,10,68
9,10,68
9,10,68
9,10,68
9,10,66
9,10,66
9,10,68
9,10,66
9,10,67
9,10,68
9,10,67
9,10,67
9,10,67
9,10,68
9,4,63
9,4,63
9,4,63
9,4,60
9,4,63
9,4,58
9,4,66
9,4,64
9,4,67
9,4,64
9,4,64
9,4,61
9,4,58
9,4,67
9,4,59
9,4,67
9,4,67
9,4,67
9,4,58
9,4,67
9,4,56
9,4,67
9,4,64
9,4,67
9,4,64
9,4,56
9,4,59
9,4,64
9,4,59
9,4,59
9,4,59
9,4,56
9,4,68
9,4,56
9,4,56
9,4,62
9,4,68
9,4,68
9,4,59
9,4,59
9,4,57
9,4,59
9,4,59
9,4,60
9,4,68
9,4,60
9,4,68
9,4,68
9,11,67
9,11,68
9,11,68
9,11,68
9,2,68
9,2,56
9,2,68
9,2,57
9,2,68
9,2,68
9,2,68
9,2,57
9,2,68
9,2,57
9,2,63
9,2,68
9,2,68
9,2,57
9,2,68
9,2,57
9,2,68
9,2,68
9,28,13
9,31,13
9,35,18
9,33,13
9,37,13
9,37,18
9,18,11
9,18,13
9,18,13
9,18,11
9,30,13
9,30,18
9,43,19
9,43,19
9,43,13
9,43,7
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,19
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,20
9,43,14
9,43,20
9,43,19
9,43,19
9,17,13
9,17,19
9,17,13
9,17,13
9,17,13
9,7,13
9,14,13
9,14,13
9,14,13
9,14,7
9,14,13
9,14,13
9,6,18
9,6,18
9,6,18
9,6,18
9,6,13
9,6,18
9,38,13
9,38,13
9,38,13
9,44,13
9,44,19
9,44,19
9,25,17
9,25,13
9,42,13
9,34,43
9,38,43
9,38,43
9,38,43
9,38,43
9,38,43
9,38,43
9,28,42
9,18,41
9,18,41
9,18,41
9,41,42
9,31,43
9,31,43
9,31,43
9,31,42
9,31,43
9,31,43
9,31,43
9,43,42
9,43,42
9,43,42
9,43,42
9,43,37
9,43,37
9,43,43
9,43,43
9,43,43
9,43,37
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,43
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,43,44
9,44,42
9,44,43
9,44,43
9,44,43
9,44,42
9,30,37
9,30,37
9,30,37
9,30,37
9,30,37
9,2,42
9,14,43
9,14,43
9,39,66
9,39,66
9,38,66
9,28,67
9,28,67
9,28,67
9,28,67
9,41,66
9,43,68
9,43,55
9,43,61
9,43,68
9,43,61
9,43,68
9,43,68
9,43,61
9,43,61
9,43,68
9,43,61
9,43,61
9,43,61
9,43,61
9,43,61
9,43,61
9,43,61
9,43,68
9,43,61
9,43,68
9,43,68
9,43,61
9,43,68
9,43,68
9,43,68
9,43,61
9,43,68
9,43,68
9,43,68
9,43,68
9,17,66
9,17,66
9,44,67
9,30,61
9,2,66
9,14,66
9,14,66
9,14,65
9,42,67
9,4,59
9,20,14
10,3,20
10,3,15
10,3,7
10,3,19
10,3,7
10,3,7
10,3,15
10,3,7
10,3,13
10,3,7
10,3,7
10,3,15
10,3,13
10,3,7
10,3,7
10,3,12
10,3,7
10,3,7
10,3,13
10,3,7
10,3,7
10,3,7
10,3,7
10,3,7
10,3,13
10,3,13
10,3,7
